UIC,Tray-ID,Date,Testing duration,Erasure technician,Final_Grade,Hardware test summary,Mandatory_Test,Mobile name,Market name,Device_Color,BQ_BatteryChargeRange,Mobile IMEI,Mobile IMEI2,_ro.imei.check,ChargingJack,CrackedLens,Fingerprint,FlashLight,HomeKey,PQ_BatteryBulging,PQ_BentonDevicebody,PQ_CrackDevicebody,PQ_DentDevicebody,PQ_HeadphoneJack_3.5mm,PQ_MissingParts,PQ_ScratchChromeSide,PQ_ScratchesBackpanel,PQ_ScratchesDisplay,PQ_ScreenCracked,PQ_Screen_Type,PowerKey,SIMTray,SilentKey,VolumeKey,Carrier signal test,Carrier signal sim 2 test,Wi-fi test,Bluetooth test,Microphone test,Speaker microphone test,Front microphone test,Headset microphone test,Speaker microphone front test,Receiver test,Headset test,Front camera test,Video test,Auto focus test,Camera flash test,Front camera flash test,Battery charging test,Headset test,Touch test,Proximity test,Compass test,Light test,Vibration test,Home key test,Volume keys test,Screen lock key test,Back key test,Recent/Menu key test,Screen test,Live call test,Live call sim 2 test,Screen damage test,Assisted front camera test,Fingerprint test,Multi-touch test,Face ID test,Auto rotation test,Infrared test,FM radio test,Product Version,Product Name,Operating system version,System manufacturer,System model,Mobile internal model,System serial,Operating system name,Total memory,Business name,Business location,Report ID,Rooted,Mobile internal model,FRP,FRP_Status,blancco_data.blancco_hardware_report.system.mdm_status,Operating system name,Operating system version,blancco_data.blancco_hardware_report.hardware_tests.auto_fingerprint,Device color,Disk capacity,AGPS test,Assisted camera test,Silent key test,Speaker test,_ro.ril.miui.imei0,Back camera test
92100004567,WHT1338,4/1/2023 9:25,0:01:46,dealsdray.mohd.ali,D,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Silver,81 %+,867965043237011,867965043237029,,Successful,Successful,Successful,Successful,Successful,No,No,0,4,Yes,No,3,3,8,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,ts7pr4wg9h9dovlf,Android,6GB,,,98399019,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965043237011,successful
92100004697,WHT1338,4/1/2023 10:58,0:01:50,dealsdray.mohd.ali,C,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Silver,81 %+,866163040418732,866163040418740,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,1,5,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,oz4hm7emgamvfiei,Android,6GB,,,98402774,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,866163040418732,successful
92100004179,WHT1412,4/1/2023 11:47,0:04:22,pp.sunil.sharma,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Green,81 %+,867974041090810,867974041090828,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,4,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,xsx4aisgrk69gahi,Android,8GB,,,98404808,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867974041090810,successful
92100005065,WHT1243,4/1/2023 7:11,0:07:56,dealsdray.mohd.aleem,D,failed,Skiped,Redmi Note 7S,Redmi Note 7S,Black,81 %+,865230040895630,865230040895648,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,1,2,No,Copy Folder,Successful,Successful,Successful,Successful,not performed,not performed,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,failed,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,c1dc494,Android,3GB,,,98392851,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,failed,successful,,failed,865230040895630,successful
92090000182,WHT1533,4/1/2023 11:16,0:04:02,dilip,C,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,864356047613337,864356047613345,,Successful,Successful,Successful,Successful,Successful,No,No,0,4,Yes,No,2,5,3,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,1080cc3f,Android,4GB,,,98403459,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,864356047613337,successful
92110007791,WHT1373,4/1/2023 12:18,0:13:33,dealsdray.mohd.aleem,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867965040118776,867965040118784,,Successful,Successful,Successful,Successful,Successful,No,No,1,1,Yes,No,3,3,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,b6cqz5irde7995yt,Android,8GB,,,98406084,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965040118776,successful
92110006203,WHT1240,4/1/2023 9:03,0:03:25,pp.sunil.sharma,B,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,Blue,50-80 %,865528050395494,865528050395502,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,2,3,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,33511efa,Android,6GB,,,98398039,Not rooted,Redmi Note 9 Pro Max,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,865528050395494,successful
92100002351,WHT1523,4/1/2023 10:18,0:03:21,deepankar,C,failed,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,861463040323782,861463040323790,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,11a9ef5f,Android,4GB,,,98401245,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,861463040323782,successful
92110009920_demo,WHT1164_demo,4/1/2023 11:40,0:03:43,ayush,D,successful,,Redmi 6A,Redmi 6A,Pink,81 %+,866627044991126,866627044991134,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,10,10,6,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,4621e4547d2a,Android,2GB,,,98404473,Not rooted,Redmi 6A,Unlocked,,Unlocked,Android,9,,,32000000000,successful,successful,,successful,866627044991126,successful
92100001356,WHT1274,4/1/2023 12:49,0:01:54,dealsdray.mohd.ali,C,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,867965040144392,867965040144400,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,1,2,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,jfypr8mzjbtko7m7,Android,6GB,,,98407445,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965040144392,successful
92110006221,WHT1243,4/1/2023 5:56,0:06:44,dealsdray.mohd.aleem,C,successful,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,865230045772321,865230045772339,,Successful,Failed,Successful,Successful,Successful,No,No,0,2,Yes,No,3,4,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,11e7cf81,Android,4GB,,,98389877,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,64000000000,successful,successful,,successful,865230045772321,successful
92100004003,WHT1243,4/1/2023 6:59,0:08:43,dealsdray.mohd.aleem,D,failed,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,865179044055677,865179044055685,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,1,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,failed,,successful,failed,successful,failed,failed,failed,not available,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,not performed,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,dea4ff7,Android,4GB,,,98392366,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,failed,,successful,865179044055677,failed
92100004016,WHT1240,4/1/2023 9:45,0:04:16,pp.sunil.sharma,B,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,Blue,50-80 %,865528054823954,865528054823962,,Successful,Successful,Successful,Successful,Successful,No,No,0,2,Yes,No,3,3,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,d46e19e2,Android,6GB,,,98399870,Not rooted,Redmi Note 9 Pro Max,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,865528054823954,successful
92100001567,WHT1274,4/1/2023 10:13,0:01:46,dealsdray.mohd.ali,C,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,867965048474957,867965048474965,,Successful,Successful,Successful,Successful,Successful,No,No,4,3,Yes,No,1,1,5,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,s4auqscukjvwpzz5,Android,8GB,,,98401102,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965048474957,successful
92100001250,WHT1274,4/1/2023 11:22,0:03:19,dealsdray.mohd.ali,C,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,866163040616095,866163040616103,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,1,0,2,No,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,failed,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,lb4hibjfob7dts5l,Android,6GB,,,98403706,Not rooted,Redmi Note 8 Pro,Locked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,866163040616095,successful
